bigram_freq,concreteness,word_freq,Initial,letters,item,correct,response_time,subject,age,sex,key,diversity,trans_prob
512,3.07,25203,came,6,across,1,545,1,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,422,2,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,276,3,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,391,4,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,616,5,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,502,6,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,513,7,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,377,8,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,434,9,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,481,10,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,339,11,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,1013,12,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,457,13,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,394,15,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,394,16,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,499,17,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,372,18,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,425,19,18,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,539,20,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,636,21,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,769,22,31,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,607,23,34,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,461,24,30,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,352,25,30,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,422,27,18,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,391,28,18,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,377,29,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,457,30,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,596,31,30,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,475,32,19,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,470,33,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,856,34,45,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,843,35,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,438,36,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,431,37,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,550,38,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,550,39,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,550,40,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,475,41,19,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,681,42,22,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,558,43,21,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,434,45,53,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,419,46,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,387,47,18,1,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,605,49,53,0,cameacross,143,0.010853896
512,3.07,25203,came,6,across,1,635,50,49,1,cameacross,143,0.010853896
259,2.43,971,can,6,assure,1,729,1,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,627,2,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,503,4,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,720,5,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,454,6,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,652,7,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,405,8,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,783,9,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,578,10,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,711,11,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,729,12,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,417,13,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,545,14,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,465,15,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,492,16,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,436,17,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,1044,19,18,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,839,20,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,416,21,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,719,22,31,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,557,23,34,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,619,24,30,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,467,25,30,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,627,27,18,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,503,28,18,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,405,29,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,417,30,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,608,31,30,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,679,32,19,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,434,33,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,598,34,45,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,875,35,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,627,36,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,766,37,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,667,38,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,667,39,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,667,40,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,679,41,19,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,454,42,22,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,498,45,53,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,528,46,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,538,47,18,1,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,686,49,53,0,canassure,768,0.001095967
259,2.43,971,can,6,assure,1,970,50,49,1,canassure,768,0.001095967
10,4.9,8922,candy,3,box,1,567,1,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,741,2,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,425,3,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,863,4,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,463,5,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,510,6,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,341,7,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,430,8,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,667,9,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,546,10,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,398,11,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,506,12,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,416,13,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,385,14,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,455,15,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,423,16,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,452,17,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,473,18,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,577,19,18,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,606,20,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,499,21,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,575,22,31,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,463,24,30,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,469,25,30,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,741,27,18,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,863,28,18,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,430,29,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,416,30,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,443,31,30,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,504,32,19,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,473,33,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,434,34,45,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,701,35,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,425,36,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,434,37,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,332,38,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,332,39,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,332,40,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,504,41,19,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,566,42,22,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,510,43,21,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,465,45,53,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,497,46,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,388,47,18,1,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,521,49,53,0,candybox,4,0.027173913
10,4.9,8922,candy,3,box,1,364,50,49,1,candybox,4,0.027173913
138,4.9,8922,cardboard,3,box,1,453,1,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,764,2,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,734,3,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,519,4,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,512,5,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,456,6,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,382,8,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,411,9,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,473,10,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,332,11,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,904,12,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,536,13,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,424,14,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,411,15,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,334,16,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,551,17,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,310,18,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,502,19,18,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,526,20,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,551,21,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,444,22,31,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,353,23,34,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,553,25,30,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,764,27,18,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,519,28,18,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,382,29,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,536,30,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,444,31,30,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,333,32,19,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,326,33,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,348,34,45,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,455,35,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,373,36,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,440,37,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,1040,38,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,1040,39,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,1040,40,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,333,41,19,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,493,42,22,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,392,43,21,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,474,45,53,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,378,46,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,346,47,18,1,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,379,49,53,0,cardboardbox,4,0.185733513
138,4.9,8922,cardboard,3,box,1,219,50,49,1,cardboardbox,4,0.185733513
0,3.14,1403,choice,7,bastard,1,709,1,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,625,2,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,975,3,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,1126,4,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,662,5,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,684,6,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,508,7,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,666,8,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,1113,9,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,953,10,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,587,11,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,639,12,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,647,13,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,506,18,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,469,19,18,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,478,20,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,713,21,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,606,23,34,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,330,24,30,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,416,25,30,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,625,27,18,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,1126,28,18,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,666,29,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,647,30,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,624,31,30,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,407,32,19,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,647,33,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,913,34,45,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,1064,35,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,709,36,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,710,37,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,694,38,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,694,39,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,694,40,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,407,41,19,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,646,42,22,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,601,43,21,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,477,45,53,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,580,46,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,409,47,18,1,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,878,49,53,0,choicebastard,70,0.005868739
0,3.14,1403,choice,7,bastard,1,898,50,49,1,choicebastard,70,0.005868739
0,3.07,25203,clothes,6,across,1,569,1,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,692,2,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,458,3,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,402,4,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,469,6,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,416,7,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,457,8,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,660,9,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,745,10,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,459,11,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,698,12,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,457,13,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,418,15,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,401,16,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,481,17,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,388,18,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,792,19,18,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,464,20,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,391,21,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,611,22,31,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,865,23,34,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,311,25,30,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,692,27,18,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,402,28,18,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,457,29,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,457,30,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,533,31,30,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,488,32,19,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,556,33,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,563,34,45,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,617,35,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,383,36,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,406,37,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,422,38,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,422,39,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,422,40,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,488,41,19,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,559,42,22,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,616,43,21,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,495,45,53,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,552,46,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,364,47,18,1,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,495,49,53,0,clothesacross,24,0.014234875
0,3.07,25203,clothes,6,across,1,408,50,49,1,clothesacross,24,0.014234875
10,1.54,1115382,collar,4,that,1,494,1,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,1061,2,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,1260,4,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,531,5,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,572,6,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,445,8,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,925,9,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,460,10,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,457,11,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,670,12,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,432,13,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,407,14,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,324,15,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,448,16,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,462,17,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,891,18,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,539,19,18,0,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,473,20,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,690,21,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,429,22,31,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,753,23,34,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,299,24,30,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,269,25,30,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,494,27,18,0,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,1061,27,18,0,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,473,29,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,473,30,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,458,31,30,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,367,32,19,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,385,33,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,479,34,45,0,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,647,35,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,303,36,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,429,37,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,401,38,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,401,39,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,401,40,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,367,41,19,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,449,42,22,0,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,675,43,21,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,446,45,53,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,494,46,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,647,47,18,1,collarthat,16,0.007037298
10,1.54,1115382,collar,4,that,1,535,49,53,0,collarthat,16,0.007037298
0,2,652050,compact,4,with,1,478,1,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,1052,2,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,399,4,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,516,5,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,456,6,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,312,7,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,447,8,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,625,9,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,617,10,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,407,11,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,1181,12,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,346,13,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,538,14,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,324,15,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,391,16,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,492,17,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,336,18,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,396,19,18,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,550,20,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,433,21,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,459,22,31,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,513,23,34,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,359,24,30,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,437,25,30,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,478,27,18,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,1052,27,18,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,550,29,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,550,30,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,481,31,30,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,445,32,19,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,454,33,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,515,34,45,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,801,35,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,338,36,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,851,37,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,608,38,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,608,39,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,608,40,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,445,41,19,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,605,42,22,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,546,43,21,1,compactwith,12,0.009821977
