age,correct,key,response,response_time,sex,subject_nr,tp
19,1,ao,22,544,Female,50,0.33333
19,1,oc,4,447,Female,50,0.125
19,1,ck,16,407,Female,50,0.1
19,1,kg,10,434,Female,50,0.125
19,1,gn,21,468,Female,50,0.2
19,1,nh,11,440,Female,50,0.8
19,1,hn,11,490,Female,50,0.07692
19,1,nh,21,540,Female,50,0.8
19,1,hp,23,426,Female,50,0.07692
19,1,pm,20,495,Female,50,0.2
19,1,mh,11,425,Female,50,0.11111
19,1,hj,15,455,Female,50,0.15385
19,1,jh,11,420,Female,50,0.125
19,1,hg,10,436,Female,50,0.15385
19,1,gj,15,397,Female,50,0.2
19,0,jo,16,413,Female,50,0.25
19,1,oc,4,474,Female,50,0.125
19,1,cp,23,444,Female,50,0.1
19,1,pd,5,509,Female,50,0.02
19,1,dk,16,461,Female,50,0.33333
19,1,kh,11,448,Female,50,0.25
19,1,hg,10,462,Female,50,0.15385
19,1,gk,16,442,Female,50,0.2
19,1,kb,3,485,Female,50,0.125
19,1,bb,3,563,Female,50,0.25
19,1,bo,22,496,Female,50,0.25
19,1,oa,2,543,Female,50,0.25
19,1,ab,3,520,Female,50,0.33333
19,1,bo,22,453,Female,50,0.25
19,1,oa,2,486,Female,50,0.25
19,1,am,20,491,Female,50,0.16667
19,1,mj,15,448,Female,50,0.11111
19,1,jc,4,860,Female,50,0.125
19,1,co,22,454,Female,50,0.3
19,1,ok,16,469,Female,50,0.0625
19,1,km,20,487,Female,50,0.125
19,1,mo,22,416,Female,50,0.22222
19,1,ol,17,427,Female,50,0.0625
19,0,lo,16,448,Female,50,0.25
19,1,oe,8,505,Female,50,0.125
19,1,ee,8,553,Female,50,0.16667
19,1,ek,16,492,Female,50,0.08333
19,1,kc,4,525,Female,50,0.125
19,1,cl,17,420,Female,50,0.1
19,1,lm,20,512,Female,50,0.25
19,1,me,8,1017,Female,50,0.22222
19,1,ea,2,594,Female,50,0.08333
19,1,ao,22,512,Female,50,0.33333
19,1,oj,15,404,Female,50,0.0625
19,1,jn,21,403,Female,50,0.125
19,1,nh,11,484,Female,50,0.8
19,1,hi,14,468,Female,50,0.07692
19,1,ic,4,391,Female,50,1
19,1,cg,10,469,Female,50,0.1
19,1,gl,17,416,Female,50,0.2
19,1,lc,4,501,Female,50,0.25
19,1,co,22,418,Female,50,0.3
19,1,oh,11,435,Female,50,0.0625
19,1,hj,15,439,Female,50,0.15385
19,1,jo,22,437,Female,50,0.25
19,1,oe,8,426,Female,50,0.125
19,1,ef,9,432,Female,50,0.08333
19,1,fo,22,471,Female,50,0.33333
19,1,om,20,479,Female,50,0.0625
19,1,mb,3,461,Female,50,0.11111
19,1,bh,11,441,Female,50,0.125
19,1,hh,11,490,Female,50,0.07692
19,1,hc,4,454,Female,50,0.07692
19,1,ce,8,451,Female,50,0.1
19,1,ec,4,438,Female,50,0.08333
19,1,cc,4,596,Female,50,0.1
19,1,ch,11,505,Female,50,0.1
19,1,he,8,436,Female,50,0.07692
19,1,ep,23,405,Female,50,0.08333
19,1,pf,9,396,Female,50,0.2
19,1,fe,8,479,Female,50,0.33333
19,1,eh,11,481,Female,50,0.08333
19,1,hm,20,546,Female,50,0.07692
19,1,mf,9,470,Female,50,0.11111
19,1,fm,20,429,Female,50,0.33333
19,1,mn,21,527,Female,50,0.11111
19,1,nh,11,410,Female,50,0.8
19,1,hl,17,433,Female,50,0.07692
19,1,lk,16,386,Female,50,0.25
19,1,kk,16,461,Female,50,0.125
19,1,kh,11,451,Female,50,0.25
19,1,hd,4,457,Female,50,0.07692
19,1,do,22,410,Female,50,0.33333
19,0,on,15,449,Female,50,0.0625
19,1,nk,16,394,Female,50,0.2
19,1,ke,8,458,Female,50,0.125
19,1,eo,22,821,Female,50,0.08333
19,1,oa,2,513,Female,50,0.25
19,1,ae,8,470,Female,50,0.16667
19,1,em,20,547,Female,50,0.08333
19,1,mo,22,434,Female,50,0.22222
19,1,oo,22,572,Female,50,0.0625
19,1,op,23,409,Female,50,0.0625
19,1,pg,10,462,Female,50,0.2
19,1,gm,20,402,Female,50,0.2
19,1,me,8,438,Female,50,0.22222
19,1,ed,4,420,Female,50,0.83333
19,1,da,2,513,Female,50,0.33333
19,1,ab,3,485,Female,50,0.33333
19,0,bp,22,421,Female,50,0.125
19,1,pe,8,480,Female,50,0.2
19,1,ee,8,439,Female,50,0.16667
19,1,eb,3,504,Female,50,0.08333
19,1,be,8,498,Female,50,0.125
19,1,bb,3,499,Female,50,0.25
19,1,bc,4,535,Female,50,0.125
19,1,co,22,432,Female,50,0.3
19,1,oa,2,499,Female,50,0.25
19,1,ao,22,514,Female,50,0.33333
19,1,oc,4,474,Female,50,0.125
19,1,ck,16,459,Female,50,0.1
19,1,kg,10,417,Female,50,0.125
19,1,gn,21,446,Female,50,0.2
19,1,nh,11,455,Female,50,0.8
19,1,hn,11,441,Female,50,0.07692
19,1,nh,21,443,Female,50,0.8
19,1,hp,23,407,Female,50,0.07692
19,1,pm,20,456,Female,50,0.2
19,1,mh,11,424,Female,50,0.11111
19,1,hj,15,394,Female,50,0.15385
19,1,jh,11,415,Female,50,0.125
19,1,hg,10,450,Female,50,0.15385
19,1,gj,15,409,Female,50,0.2
19,1,jo,22,406,Female,50,0.25
19,1,oc,4,426,Female,50,0.125
19,0,cp,17,449,Female,50,0.1
19,1,pd,5,490,Female,50,0.02
19,1,dk,16,415,Female,50,0.33333
19,1,kh,11,416,Female,50,0.25
19,1,hg,10,447,Female,50,0.15385
19,1,gk,16,462,Female,50,0.2
19,1,kb,3,438,Female,50,0.125
19,1,bb,3,604,Female,50,0.25
19,1,bo,22,453,Female,50,0.25
19,1,oa,2,491,Female,50,0.25
19,1,ab,3,487,Female,50,0.33333
19,1,bo,22,425,Female,50,0.25
19,1,oa,2,477,Female,50,0.25
19,1,am,20,483,Female,50,0.16667
19,1,mj,15,464,Female,50,0.11111
19,1,jc,4,464,Female,50,0.125
19,0,co,16,415,Female,50,0.3
19,1,ok,16,448,Female,50,0.0625
19,1,km,20,458,Female,50,0.125
19,1,mo,22,430,Female,50,0.22222
19,1,ol,17,473,Female,50,0.0625
19,0,lo,16,493,Female,50,0.25
19,1,oe,8,457,Female,50,0.125
19,1,ee,8,356,Female,50,0.16667
19,1,ek,16,379,Female,50,0.08333
19,1,kc,4,404,Female,50,0.125
19,1,cl,17,444,Female,50,0.1
19,0,lm,14,391,Female,50,0.25
19,1,me,8,455,Female,50,0.22222
19,1,ea,2,455,Female,50,0.08333
19,1,ao,22,483,Female,50,0.33333
19,1,oj,15,396,Female,50,0.0625
19,1,jn,21,430,Female,50,0.125
19,1,nh,11,452,Female,50,0.8
19,1,hi,14,453,Female,50,0.07692
19,1,ic,4,469,Female,50,1
19,1,cg,10,487,Female,50,0.1
19,1,gl,17,427,Female,50,0.2
19,1,lc,4,493,Female,50,0.25
19,0,co,16,382,Female,50,0.3
19,1,oh,11,446,Female,50,0.0625
19,1,hj,15,397,Female,50,0.15385
19,0,jo,16,412,Female,50,0.25
19,1,oe,8,479,Female,50,0.125
19,1,ef,9,422,Female,50,0.08333
19,1,fo,22,403,Female,50,0.33333
19,1,om,20,427,Female,50,0.0625
19,1,mb,3,472,Female,50,0.11111
19,1,bh,11,423,Female,50,0.125
19,1,hh,11,486,Female,50,0.07692
19,1,hc,4,493,Female,50,0.07692
19,1,ce,8,513,Female,50,0.1
19,1,ec,4,494,Female,50,0.08333
19,1,cc,4,541,Female,50,0.1
19,1,ch,11,540,Female,50,0.1
19,1,he,8,474,Female,50,0.07692
19,1,ep,23,408,Female,50,0.08333
19,1,pf,9,421,Female,50,0.2
19,1,fe,8,444,Female,50,0.33333
19,1,eh,11,475,Female,50,0.08333
19,1,hm,20,432,Female,50,0.07692
19,1,mf,9,460,Female,50,0.11111
19,1,fm,20,456,Female,50,0.33333
19,1,mn,21,431,Female,50,0.11111
19,1,nh,11,507,Female,50,0.8
19,1,hl,17,433,Female,50,0.07692
19,1,lk,16,468,Female,50,0.25
19,1,kk,16,384,Female,50,0.125
19,1,kh,11,424,Female,50,0.25
19,1,hd,4,981,Female,50,0.07692
19,1,do,22,480,Female,50,0.33333
19,1,on,21,459,Female,50,0.0625
19,1,nk,16,385,Female,50,0.2
19,1,ke,8,450,Female,50,0.125
19,0,eo,15,353,Female,50,0.08333
19,0,oa,16,19,Female,50,0.25
19,1,ae,8,439,Female,50,0.16667
19,1,em,20,494,Female,50,0.08333
19,1,mo,22,417,Female,50,0.22222
19,1,oo,22,485,Female,50,0.0625
19,1,op,23,489,Female,50,0.0625
19,1,pg,10,439,Female,50,0.2
19,1,gm,20,460,Female,50,0.2
19,1,me,8,447,Female,50,0.22222
19,1,ed,4,409,Female,50,0.83333
19,1,da,2,464,Female,50,0.33333
19,1,ab,3,512,Female,50,0.33333
19,1,bp,23,458,Female,50,0.125
19,1,pe,8,446,Female,50,0.2
19,1,ee,8,578,Female,50,0.16667
19,1,eb,3,467,Female,50,0.08333
19,1,be,8,440,Female,50,0.125
19,1,bb,3,525,Female,50,0.25
19,1,bc,4,441,Female,50,0.125
19,1,co,22,505,Female,50,0.3
19,1,oa,2,463,Female,50,0.25
19,1,ao,22,545,Female,50,0.33333
19,1,oc,4,494,Female,50,0.125
19,1,ck,16,445,Female,50,0.1
19,1,kg,10,419,Female,50,0.125
19,1,gn,21,413,Female,50,0.2
19,1,nh,11,455,Female,50,0.8
19,0,hn,16,388,Female,50,0.07692
19,1,nh,21,474,Female,50,0.8
19,1,hp,23,403,Female,50,0.07692
19,1,pm,20,452,Female,50,0.2
19,1,mh,11,434,Female,50,0.11111
19,1,hj,15,460,Female,50,0.15385
19,1,jh,11,449,Female,50,0.125
19,1,hg,10,498,Female,50,0.15385
19,1,gj,15,476,Female,50,0.2
19,1,jo,22,612,Female,50,0.25
19,1,oc,4,498,Female,50,0.125
19,1,cp,23,582,Female,50,0.1
19,1,pd,5,520,Female,50,0.02
19,1,dk,16,417,Female,50,0.33333
19,1,kh,11,444,Female,50,0.25
19,1,hg,10,473,Female,50,0.15385
19,1,gk,16,476,Female,50,0.2
19,1,kb,3,540,Female,50,0.125
19,0,bb,9,527,Female,50,0.25
19,1,bo,22,463,Female,50,0.25
19,1,oa,2,460,Female,50,0.25
19,1,ab,3,448,Female,50,0.33333
19,0,bo,16,391,Female,50,0.25
19,0,oa,8,429,Female,50,0.25
19,1,am,20,449,Female,50,0.16667
19,1,mj,15,406,Female,50,0.11111
19,1,jc,4,472,Female,50,0.125
19,1,co,22,451,Female,50,0.3
19,1,ok,16,469,Female,50,0.0625
19,0,km,21,412,Female,50,0.125
19,1,mo,22,497,Female,50,0.22222
19,1,ol,17,497,Female,50,0.0625
19,0,lo,16,458,Female,50,0.25
19,1,oe,8,502,Female,50,0.125
19,1,ee,8,496,Female,50,0.16667
19,1,ek,16,468,Female,50,0.08333
19,1,kc,4,478,Female,50,0.125
19,1,cl,17,439,Female,50,0.1
19,1,lm,20,410,Female,50,0.25
19,1,me,8,1024,Female,50,0.22222
19,1,ea,2,665,Female,50,0.08333
19,1,ao,22,436,Female,50,0.33333
19,1,oj,15,454,Female,50,0.0625
19,1,jn,21,505,Female,50,0.125
19,1,nh,11,432,Female,50,0.8
19,1,hi,14,501,Female,50,0.07692
19,1,ic,4,493,Female,50,1
19,1,cg,10,501,Female,50,0.1
19,1,gl,17,394,Female,50,0.2
19,1,lc,4,514,Female,50,0.25
19,0,co,16,428,Female,50,0.3
19,1,oh,11,453,Female,50,0.0625
19,1,hj,15,497,Female,50,0.15385
19,1,jo,22,530,Female,50,0.25
19,1,oe,8,497,Female,50,0.125
19,1,ef,9,523,Female,50,0.08333
19,1,fo,22,409,Female,50,0.33333
19,1,om,20,437,Female,50,0.0625
19,1,mb,3,430,Female,50,0.11111
19,1,bh,11,461,Female,50,0.125
19,1,hh,11,434,Female,50,0.07692
19,1,hc,4,502,Female,50,0.07692
19,1,ce,8,438,Female,50,0.1
19,1,ec,4,451,Female,50,0.08333
19,1,cc,4,427,Female,50,0.1
19,1,ch,11,587,Female,50,0.1
19,1,he,8,430,Female,50,0.07692
19,0,ep,17,429,Female,50,0.08333
19,1,pf,9,446,Female,50,0.2
19,1,fe,8,417,Female,50,0.33333
19,1,eh,11,450,Female,50,0.08333
19,0,hm,14,448,Female,50,0.07692
19,1,mf,9,463,Female,50,0.11111
19,1,fm,20,439,Female,50,0.33333
19,1,mn,21,473,Female,50,0.11111
19,1,nh,11,463,Female,50,0.8
19,1,hl,17,439,Female,50,0.07692
19,1,lk,16,445,Female,50,0.25
19,1,kk,16,418,Female,50,0.125
19,1,kh,11,413,Female,50,0.25
19,1,hd,4,467,Female,50,0.07692
19,1,do,22,440,Female,50,0.33333
19,1,on,21,430,Female,50,0.0625
19,1,nk,16,406,Female,50,0.2
19,1,ke,8,477,Female,50,0.125
19,1,eo,22,482,Female,50,0.08333
19,1,oa,2,536,Female,50,0.25
19,1,ae,8,494,Female,50,0.16667
19,1,em,20,801,Female,50,0.08333
19,1,mo,22,509,Female,50,0.22222
19,1,oo,22,437,Female,50,0.0625
19,1,op,23,477,Female,50,0.0625
19,1,pg,10,407,Female,50,0.2
19,1,gm,20,440,Female,50,0.2
19,1,me,8,463,Female,50,0.22222
19,1,ed,4,440,Female,50,0.83333
19,1,da,2,493,Female,50,0.33333
19,1,ab,3,499,Female,50,0.33333
19,1,bp,23,461,Female,50,0.125
19,1,pe,8,495,Female,50,0.2
19,1,ee,8,474,Female,50,0.16667
19,1,eb,3,549,Female,50,0.08333
19,1,be,8,421,Female,50,0.125
19,1,bb,3,514,Female,50,0.25
19,1,bc,4,495,Female,50,0.125
19,1,co,22,569,Female,50,0.3
19,1,oa,2,498,Female,50,0.25
19,1,ao,22,538,Female,50,0.33333
19,1,oc,4,460,Female,50,0.125
19,1,ck,16,444,Female,50,0.1
19,1,kg,10,439,Female,50,0.125
19,1,gn,21,443,Female,50,0.2
19,1,nh,11,421,Female,50,0.8
19,0,hn,17,412,Female,50,0.07692
19,1,nh,21,495,Female,50,0.8
19,1,hp,23,400,Female,50,0.07692
19,1,pm,20,465,Female,50,0.2
19,1,mh,11,443,Female,50,0.11111
19,1,hj,15,435,Female,50,0.15385
19,1,jh,11,426,Female,50,0.125
19,1,hg,10,456,Female,50,0.15385
19,1,gj,15,465,Female,50,0.2
19,1,jo,22,440,Female,50,0.25
19,1,oc,4,478,Female,50,0.125
19,0,cp,17,430,Female,50,0.1
19,1,pd,5,434,Female,50,0.02
19,1,dk,16,488,Female,50,0.33333
19,1,kh,11,426,Female,50,0.25
19,1,hg,10,480,Female,50,0.15385
19,1,gk,16,406,Female,50,0.2
19,1,kb,3,466,Female,50,0.125
19,1,bb,3,616,Female,50,0.25
19,1,bo,22,428,Female,50,0.25
19,1,oa,2,446,Female,50,0.25
19,1,ab,3,544,Female,50,0.33333
19,0,bo,16,393,Female,50,0.25
19,1,oa,2,471,Female,50,0.25
19,1,am,20,470,Female,50,0.16667
19,1,mj,15,420,Female,50,0.11111
19,1,jc,4,464,Female,50,0.125
19,0,co,17,459,Female,50,0.3
19,1,ok,16,452,Female,50,0.0625
19,1,km,20,402,Female,50,0.125
19,1,mo,22,433,Female,50,0.22222
19,1,ol,17,440,Female,50,0.0625
19,1,lo,22,425,Female,50,0.25
19,1,oe,8,485,Female,50,0.125
19,1,ee,8,325,Female,50,0.16667
19,1,ek,16,311,Female,50,0.08333
19,1,kc,4,313,Female,50,0.125
19,1,cl,17,918,Female,50,0.1
19,1,lm,20,477,Female,50,0.25
19,1,me,8,447,Female,50,0.22222
19,1,ea,2,603,Female,50,0.08333
19,0,ao,16,449,Female,50,0.33333
19,0,oj,9,435,Female,50,0.0625
19,1,jn,21,640,Female,50,0.125
19,1,nh,11,407,Female,50,0.8
19,1,hi,14,438,Female,50,0.07692
19,1,ic,4,428,Female,50,1
19,1,cg,10,429,Female,50,0.1
19,1,gl,17,434,Female,50,0.2
19,1,lc,4,448,Female,50,0.25
19,0,co,21,358,Female,50,0.3
19,1,oh,11,466,Female,50,0.0625
19,1,hj,15,406,Female,50,0.15385
19,1,jo,22,441,Female,50,0.25
19,1,oe,8,437,Female,50,0.125
19,0,ef,10,456,Female,50,0.08333
19,1,fo,22,466,Female,50,0.33333
19,1,om,20,504,Female,50,0.0625
19,1,mb,3,537,Female,50,0.11111
19,1,bh,11,462,Female,50,0.125
19,1,hh,11,513,Female,50,0.07692
19,0,hc,10,433,Female,50,0.07692
19,1,ce,8,480,Female,50,0.1
19,1,ec,4,506,Female,50,0.08333
19,1,cc,4,522,Female,50,0.1
19,1,ch,11,612,Female,50,0.1
19,1,he,8,500,Female,50,0.07692
19,1,ep,23,392,Female,50,0.08333
19,1,pf,9,453,Female,50,0.2
19,1,fe,8,431,Female,50,0.33333
19,1,eh,11,458,Female,50,0.08333
19,0,hm,14,528,Female,50,0.07692
19,1,mf,9,434,Female,50,0.11111
19,1,fm,20,498,Female,50,0.33333
19,1,mn,21,493,Female,50,0.11111
19,1,nh,11,424,Female,50,0.8
19,1,hl,17,425,Female,50,0.07692
19,1,lk,16,456,Female,50,0.25
19,1,kk,16,442,Female,50,0.125
19,1,kh,11,437,Female,50,0.25
19,1,hd,4,534,Female,50,0.07692
19,1,do,22,456,Female,50,0.33333
19,1,on,21,454,Female,50,0.0625
19,1,nk,16,469,Female,50,0.2
19,1,ke,8,508,Female,50,0.125
19,0,eo,9,418,Female,50,0.08333
19,0,oa,16,31,Female,50,0.25
19,1,ae,8,539,Female,50,0.16667
19,0,em,14,483,Female,50,0.08333
19,1,mo,22,505,Female,50,0.22222
19,1,oo,22,523,Female,50,0.0625
19,1,op,23,521,Female,50,0.0625
19,1,pg,10,456,Female,50,0.2
19,1,gm,20,509,Female,50,0.2
19,1,me,8,460,Female,50,0.22222
19,1,ed,4,689,Female,50,0.83333
19,1,da,2,563,Female,50,0.33333
19,1,ab,3,578,Female,50,0.33333
19,1,bp,23,512,Female,50,0.125
19,1,pe,8,465,Female,50,0.2
19,1,ee,8,521,Female,50,0.16667
19,1,eb,3,572,Female,50,0.08333
19,1,be,8,557,Female,50,0.125
19,1,bb,3,562,Female,50,0.25
19,1,bc,4,500,Female,50,0.125
19,1,co,22,534,Female,50,0.3
19,1,oa,2,521,Female,50,0.25
19,1,ao,22,625,Female,50,0.33333
19,1,oc,4,495,Female,50,0.125
19,1,ck,16,487,Female,50,0.1
19,1,kg,10,516,Female,50,0.125
19,1,gn,21,564,Female,50,0.2
19,1,nh,11,526,Female,50,0.8
19,1,hn,11,480,Female,50,0.07692
19,1,nh,21,494,Female,50,0.8
19,1,hp,23,559,Female,50,0.07692
19,1,pm,20,532,Female,50,0.2
19,1,mh,11,449,Female,50,0.11111
19,1,hj,15,472,Female,50,0.15385
19,1,jh,11,486,Female,50,0.125
19,1,hg,10,516,Female,50,0.15385
19,1,gj,15,438,Female,50,0.2
19,1,jo,22,469,Female,50,0.25
19,1,oc,4,518,Female,50,0.125
19,0,cp,17,562,Female,50,0.1
19,1,pd,5,524,Female,50,0.02
19,1,dk,16,473,Female,50,0.33333
19,1,kh,11,479,Female,50,0.25
19,1,hg,10,493,Female,50,0.15385
19,1,gk,16,452,Female,50,0.2
19,1,kb,3,541,Female,50,0.125
19,1,bb,3,576,Female,50,0.25
19,1,bo,22,502,Female,50,0.25
19,1,oa,2,575,Female,50,0.25
19,1,ab,3,498,Female,50,0.33333
19,1,bo,22,554,Female,50,0.25
19,1,oa,2,512,Female,50,0.25
19,1,am,20,479,Female,50,0.16667
19,1,mj,15,411,Female,50,0.11111
19,1,jc,4,505,Female,50,0.125
19,1,co,22,494,Female,50,0.3
19,1,ok,16,375,Female,50,0.0625
19,1,km,20,468,Female,50,0.125
19,1,mo,22,402,Female,50,0.22222
19,1,ol,17,451,Female,50,0.0625
19,1,lo,22,420,Female,50,0.25
19,1,lo,20,501,Female,50,0.25
19,0,lo,10,431,Female,50,0.25
19,1,lo,17,418,Female,50,0.25
19,1,lo,11,468,Female,50,0.25
19,1,lo,21,465,Female,50,0.25
19,0,lo,17,414,Female,50,0.25
19,1,lo,21,449,Female,50,0.25
19,1,lo,5,489,Female,50,0.25
19,0,lo,15,474,Female,50,0.25
19,1,lo,23,573,Female,50,0.25
19,0,lo,9,418,Female,50,0.25
19,1,lo,2,514,Female,50,0.25
19,1,lo,16,495,Female,50,0.25
19,0,lo,14,436,Female,50,0.25
19,1,lo,14,504,Female,50,0.25
19,1,lo,4,479,Female,50,0.25
19,0,lo,14,464,Female,50,0.25
19,1,lo,22,511,Female,50,0.25
19,1,lo,14,517,Female,50,0.25
19,1,lo,4,455,Female,50,0.25
19,1,lo,15,482,Female,50,0.25
19,1,lo,9,497,Female,50,0.25
19,0,lo,9,533,Female,50,0.25
19,1,lo,17,473,Female,50,0.25
19,1,lo,8,453,Female,50,0.25
19,1,lo,11,436,Female,50,0.25
19,0,lo,14,428,Female,50,0.25
19,1,lo,16,431,Female,50,0.25
19,1,lo,14,556,Female,50,0.25
19,1,lo,8,623,Female,50,0.25
19,1,lo,21,613,Female,50,0.25
19,0,lo,16,508,Female,50,0.25
19,1,lo,8,543,Female,50,0.25
19,1,lo,3,508,Female,50,0.25
19,1,lo,5,450,Female,50,0.25
19,0,lo,10,426,Female,50,0.25
19,1,lo,15,434,Female,50,0.25
19,1,lo,22,448,Female,50,0.25
19,1,lo,20,574,Female,50,0.25
19,1,lo,3,506,Female,50,0.25
19,1,lo,10,572,Female,50,0.25
19,1,lo,4,569,Female,50,0.25
19,1,lo,5,573,Female,50,0.25
19,0,lo,17,416,Female,50,0.25
19,0,lo,11,408,Female,50,0.25
19,1,lo,17,541,Female,50,0.25
19,1,lo,3,505,Female,50,0.25
19,1,lo,20,491,Female,50,0.25
19,1,lo,8,449,Female,50,0.25
19,1,lo,10,468,Female,50,0.25
19,1,lo,14,459,Female,50,0.25
19,1,lo,3,458,Female,50,0.25
19,1,lo,20,595,Female,50,0.25
19,1,lo,21,510,Female,50,0.25
19,1,lo,14,475,Female,50,0.25
19,1,lo,11,413,Female,50,0.25
19,0,lo,16,440,Female,50,0.25
19,1,lo,21,517,Female,50,0.25
19,0,lo,10,426,Female,50,0.25
19,1,lo,2,585,Female,50,0.25
19,1,lo,4,462,Female,50,0.25
19,1,lo,16,422,Female,50,0.25
19,0,lo,3,467,Female,50,0.25
19,1,lo,3,471,Female,50,0.25
19,1,lo,5,548,Female,50,0.25
19,1,lo,23,503,Female,50,0.25
19,1,lo,21,443,Female,50,0.25
19,1,lo,14,471,Female,50,0.25
19,0,lo,10,422,Female,50,0.25
19,1,lo,3,408,Female,50,0.25
19,1,lo,2,488,Female,50,0.25
19,1,lo,15,441,Female,50,0.25
19,1,lo,4,443,Female,50,0.25
19,1,lo,11,504,Female,50,0.25
19,1,lo,23,490,Female,50,0.25
19,1,lo,21,406,Female,50,0.25
19,1,lo,11,473,Female,50,0.25
19,1,lo,8,460,Female,50,0.25
19,1,lo,11,422,Female,50,0.25
19,1,lo,2,497,Female,50,0.25
19,1,lo,10,480,Female,50,0.25
19,1,lo,9,468,Female,50,0.25
19,1,lo,16,458,Female,50,0.25
19,1,lo,11,422,Female,50,0.25
19,1,lo,9,445,Female,50,0.25
19,1,lo,15,427,Female,50,0.25
19,1,lo,3,525,Female,50,0.25
19,1,lo,16,425,Female,50,0.25
19,1,lo,9,489,Female,50,0.25
19,1,lo,2,515,Female,50,0.25
19,1,lo,17,478,Female,50,0.25
19,1,lo,5,527,Female,50,0.25
19,0,lo,16,401,Female,50,0.25
19,0,lo,16,477,Female,50,0.25
19,1,lo,15,445,Female,50,0.25
19,1,lo,23,413,Female,50,0.25
19,0,lo,17,476,Female,50,0.25
19,1,lo,22,487,Female,50,0.25
19,1,lo,8,467,Female,50,0.25
19,1,lo,9,474,Female,50,0.25
19,1,lo,9,465,Female,50,0.25
19,1,lo,10,498,Female,50,0.25
19,1,lo,8,472,Female,50,0.25
19,1,lo,5,474,Female,50,0.25
19,1,lo,10,449,Female,50,0.25
19,1,lo,17,446,Female,50,0.25
19,1,lo,17,505,Female,50,0.25
19,1,lo,10,518,Female,50,0.25
19,1,lo,5,423,Female,50,0.25
19,1,lo,15,415,Female,50,0.25
19,1,lo,10,408,Female,50,0.25
19,1,lo,9,478,Female,50,0.25
20,1,NA,2,588,Female,6,NA
20,1,NA,17,399,Female,6,NA
20,1,NA,14,428,Female,6,NA
20,1,NA,21,425,Female,6,NA
20,1,NA,15,341,Female,6,NA
20,1,NA,9,373,Female,6,NA
20,1,NA,22,430,Female,6,NA
20,1,NA,20,417,Female,6,NA
20,1,NA,10,358,Female,6,NA
20,1,NA,23,459,Female,6,NA
20,1,NA,4,385,Female,6,NA
20,1,NA,16,392,Female,6,NA
20,1,NA,11,324,Female,6,NA
20,1,NA,8,404,Female,6,NA
20,1,NA,5,419,Female,6,NA
20,0,NA,4,410,Female,6,NA
20,1,oe,8,481,Female,6,0.125
20,1,ee,8,301,Female,6,0.16667
20,1,ek,16,377,Female,6,0.08333
20,1,kc,4,383,Female,6,0.125
20,1,cl,17,419,Female,6,0.1
20,1,lm,20,398,Female,6,0.25
20,1,me,8,372,Female,6,0.22222
20,1,ea,2,396,Female,6,0.08333
20,0,ao,23,525,Female,6,0.33333
20,1,oj,15,362,Female,6,0.0625
20,1,jn,21,358,Female,6,0.125
20,1,nh,11,367,Female,6,0.8
20,0,hi,13,445,Female,6,0.07692
20,1,ic,4,714,Female,6,1
20,0,cg,16,362,Female,6,0.1
20,0,gl,23,364,Female,6,0.2
20,1,lc,4,450,Female,6,0.25
20,1,co,22,439,Female,6,0.3
20,1,oh,11,380,Female,6,0.0625
20,1,hj,15,410,Female,6,0.15385
20,1,jo,22,343,Female,6,0.25
20,1,oe,8,412,Female,6,0.125
20,1,ef,9,335,Female,6,0.08333
20,1,fo,22,416,Female,6,0.33333
20,1,om,20,440,Female,6,0.0625
20,1,mb,3,410,Female,6,0.11111
20,0,bh,12,381,Female,6,0.125
20,1,hh,11,406,Female,6,0.07692
20,1,hc,4,446,Female,6,0.07692
20,1,ce,8,404,Female,6,0.1
20,1,ec,4,402,Female,6,0.08333
20,1,cc,4,431,Female,6,0.1
20,1,ch,11,435,Female,6,0.1
20,1,he,8,424,Female,6,0.07692
20,1,ep,23,419,Female,6,0.08333
20,1,pf,9,389,Female,6,0.2
20,1,fe,8,419,Female,6,0.33333
20,1,eh,11,370,Female,6,0.08333
20,0,hm,21,432,Female,6,0.07692
20,1,mf,9,388,Female,6,0.11111
20,1,fm,20,394,Female,6,0.33333
20,1,mn,21,443,Female,6,0.11111
20,1,nh,11,402,Female,6,0.8
20,1,hl,17,591,Female,6,0.07692
20,1,lk,16,334,Female,6,0.25
20,1,kk,16,329,Female,6,0.125
20,1,kh,11,413,Female,6,0.25
20,1,hd,4,478,Female,6,0.07692
20,1,do,22,475,Female,6,0.33333
20,0,on,15,328,Female,6,0.0625
20,1,nk,16,347,Female,6,0.2
20,1,ke,8,413,Female,6,0.125
20,0,eo,16,392,Female,6,0.08333
20,1,oa,2,752,Female,6,0.25
20,1,ae,8,359,Female,6,0.16667
20,1,em,20,723,Female,6,0.08333
20,1,mo,22,588,Female,6,0.22222
20,1,oo,22,338,Female,6,0.0625
20,1,op,23,515,Female,6,0.0625
20,1,pg,10,338,Female,6,0.2
20,1,gm,20,472,Female,6,0.2
20,1,me,8,411,Female,6,0.22222
20,0,ed,3,422,Female,6,0.83333
20,1,da,2,412,Female,6,0.33333
20,1,ab,3,377,Female,6,0.33333
20,1,bp,23,414,Female,6,0.125
20,1,pe,8,440,Female,6,0.2
20,1,ee,8,414,Female,6,0.16667
20,1,eb,3,394,Female,6,0.08333
20,1,be,8,361,Female,6,0.125
20,1,bb,3,399,Female,6,0.25
