Spelling  nchar  LogFreq_Zipf  DomPoS  FreqCount  BNC_freq  Spell_check  Double_word_entry
piecemeal  9  2.71  adverb  102  274  UKUS  piece meal
pieces  6  4.87  noun  15044  5575  UKUS  
piecework  9  1.87  noun  14  31  UKUS  piece work
piecing  7  2.83  verb  135  55  UKUS  
piecrust  8  2.2  name  31  1  UKUS  pie crust
pied  4  3.21  name  329  207  UKUS  
piedmont  8  2.28  name  37  53  UKUS  
pier  4  3.81  noun  1304  556  UKUS  
pierce  6  3.43  name  539  209  UKUS  
pierced  7  3.41  verb  519  326  UKUS  
piercer  7  1.77  noun  11  0  UKUS  
pierces  7  2.25  verb  35  19  UKUS  
piercing  8  3.26  verb  366  362  UKUS  
piercings  9  2.8  noun  126  1  UKUS  
piers  5  3.77  name  1175  573  UKUS  
pies  4  4.07  noun  2353  451  UKUS  
pieta  5  2.43  name  53  5  UKUS  
piety  5  2.66  noun  92  245  UKUS  
piezoelectric  13  1.6  adjective  7  10  UKUS  
piffle  6  2.26  noun  36  10  UKUS  
piffling  8  1.84  verb  13  12  UKUS  
pig  3  4.51  noun  6537  1351  UKUS  
pigeon  6  4.03  noun  2173  407  UKUS  
pigeonhole  10  2.36  verb  45  13  UKUS  pigeon hole
pigeonholed  11  1.9  verb  15  7  UKUS  pigeon holed
pigeonholes  11  1.77  noun  11  9  UKUS  pigeon holes
pigeonholing  12  1.17  verb  2  5  UKUS  pigeon holing
pigeons  7  3.8  noun  1268  477  UKUS  
pigged  6  1.39  verb  4  6  UKUS  
piggery  7  2.28  noun  37  11  UKUS  
pigging  7  2.2  verb  31  22  UKUS  
piggish  7  1.39  adjective  4  1  UKUS  
piggy  5  3.66  noun  910  201  UKUS  
piggyback  9  2.4  noun  50  29  UKUS  piggy back
piggybacked  11  1.17  verb  2  4  UKUS  piggy backed
piggybacking  12  1.3  verb  3  2  UKUS  piggy backing
piggybacks  10  1.7  noun  9  1  UKUS  piggy backs
piggybanks  10  1.3  noun  3  0  UKUS  piggy banks
pigheaded  9  1.65  verb  8  8  UKUS  pig headed
piglet  6  3.2  noun  316  41  UKUS  
piglets  7  3.19  noun  313  89  UKUS  
pigment  7  3.07  noun  237  224  UKUS  
pigmentation  12  2.13  noun  26  54  UKUS  
pigmented  9  1.54  adjective  6  33  UKUS  
pigments  8  2.87  noun  150  176  UKUS  
pigmy  5  1.7  name  9  6  UKUS  
pignut  6  1.74  noun  10  0  UKUS  pig nut
pignuts  7  1.7  noun  9  0  UKUS  pig nuts
pigpen  6  1.3  noun  3  0  UKUS  pig pen
pigs  4  4.26  noun  3672  1157  UKUS  
pigskin  7  2.3  noun  39  15  UKUS  pig skin
pigsties  8  2  noun  19  7  UKUS  pig sties
pigsty  6  2.72  noun  104  45  UKUS  pig sty
pigtail  7  1.95  noun  17  24  UKUS  pig tail
pigtailed  9  1.3  verb  3  4  UKUS  pig tailed
pigtails  8  2.52  noun  66  42  UKUS  pig tails
pike  4  3.65  name  894  581  UKUS  
piker  5  1.47  noun  5  1  UKUS  
pikes  5  2.42  noun  52  40  UKUS  
pikestaff  9  1.3  noun  3  8  UKUS  
pilaf  5  2.28  noun  37  10  UKUS  
pilaster  8  1.74  noun  10  17  UKUS  
pilasters  9  2.02  noun  20  35  UKUS  
pilates  7  2.78  noun  121  0  UKUS  
pilchard  8  3.15  name  281  17  UKUS  
pilchards  9  2.61  noun  81  43  UKUS  
pile  4  4.23  noun  3440  1857  UKUS  
piled  5  3.48  verb  605  676  UKUS  
piles  5  3.65  noun  894  630  UKUS  
pileup  6  1.3  noun  3  10  UKUS  pile up
pileups  7  1.17  noun  2  0  UKUS  pile ups
pilfer  6  1.95  verb  17  4  UKUS  
pilfered  8  2.09  verb  24  14  UKUS  
pilferer  8  1.17  noun  2  3  UKUS  
pilferers  9  1.3  noun  3  1  UKUS  
pilfering  9  2.23  verb  33  28  UKUS  
pilfers  7  1.17  noun  2  0  UKUS  
pilgrim  7  3.17  noun  295  214  UKUS  
pilgrimage  10  3.53  noun  681  490  UKUS  
pilgrimages  11  2.28  noun  37  59  UKUS  
pilgrims  8  3.47  noun  596  325  UKUS  
piling  6  3.48  verb  610  248  UKUS  
pilings  7  1.17  noun  2  4  UKUS  
pill  4  3.81  noun  1293  598  UKUS  
pillage  7  2.47  noun  58  51  UKUS  
pillaged  8  2.2  verb  31  53  UKUS  
pillagers  9  1.47  name  5  4  UKUS  
pillaging  9  2.53  verb  67  34  UKUS  
pillar  6  3.54  noun  699  488  UKUS  
pillared  8  1.74  verb  10  37  UKUS  
pillars  7  3.48  noun  605  539  UKUS  
pillbox  7  2.5  noun  62  41  UKUS  pill box
pillboxes  9  2.17  noun  29  16  UKUS  pill boxes
pilled  6  1.39  verb  4  1  UKUS  
pilling  7  1.81  verb  12  24  UKUS  
pillion  7  2.32  noun  41  48  UKUS  
pillock  7  2.76  noun  114  22  UKUS  
pilloried  9  2.33  verb  42  43  UKUS  
pillories  9  1.3  noun  3  5  UKUS  
pillory  7  1.97  noun  18  22  UKUS  
pillow  6  3.73  noun  1077  720  UKUS  
pillowcase  10  2.39  noun  48  26  UKUS  pillow case
pillowcases  11  2.02  noun  20  31  UKUS  pillow cases
pillows  7  3.16  noun  288  413  UKUS  
pillowslip  10  1.3  noun  3  1  UKUS  pillow slip
pills  5  3.92  noun  1679  586  UKUS  
pilot  5  4.37  noun  4756  3252  UKUS  
piloted  7  2.81  verb  130  150  UKUS  
piloting  8  2.76  verb  114  137  UKUS  
pilotless  9  1.74  adjective  10  2  UKUS  
pilots  6  3.96  noun  1840  1112  UKUS  
pilsner  7  1.65  noun  8  12  UKUS  
pima  4  1.54  name  6  6  UKUS  
pimento  7  2.39  noun  49  5  UKUS  
pimiento  8  1.7  noun  9  6  UKUS  
pimientos  9  1.3  noun  3  7  UKUS  
pimp  4  3.09  noun  248  84  UKUS  
pimped  6  2.39  verb  49  0  UKUS  
pimpernel  9  2.28  name  37  32  UKUS  
pimping  7  2.53  verb  67  9  UKUS  
pimple  6  2.7  noun  101  20  UKUS  
pimpled  7  1.17  adjective  2  10  UKUS  
pimples  7  2.6  noun  80  36  UKUS  
pimply  6  1.93  adverb  16  18  UKUS  
pimps  5  2.62  noun  83  46  UKUS  
pin  3  4.26  noun  3640  1278  UKUS  
pinafore  8  2.39  name  48  46  UKUS  
pinafores  9  1.17  noun  2  6  UKUS  
pinball  7  3  noun  201  26  UKUS  pin ball
pincer  6  2.74  noun  111  25  UKUS  
pincers  7  2.96  noun  182  45  UKUS  
pinch  5  4.01  noun  2053  559  UKUS  
pinchbeck  9  2.19  name  30  12  UKUS  
pinched  7  3.28  verb  380  400  UKUS  
pincher  7  2.59  name  77  29  UKUS  
pinchers  8  2.41  name  51  3  UKUS  
pinches  7  2.61  noun  82  44  UKUS  
pinching  8  3.22  verb  335  125  UKUS  
pincushion  10  2.79  noun  123  13  UKUS  pin cushion
pincushions  11  2.23  noun  33  1  UKUS  pin cushions
pine  4  3.99  verb  1956  1037  UKUS  
pineal  6  1.81  adjective  12  27  UKUS  
pineapple  9  3.84  noun  1409  278  UKUS  pine apple
pineapples  10  3.03  noun  215  52  UKUS  
pinecone  8  1.47  noun  5  0  UKUS  pine cone
pinecones  9  1.6  noun  7  4  UKUS  pine cones
pined  5  2.14  verb  27  26  UKUS  
pines  5  2.87  noun  147  194  UKUS  
pinewood  8  2.78  name  121  71  UKUS  pine wood
pinewoods  9  1.81  noun  12  24  UKUS  pine woods
pinfold  7  1.3  name  3  10  UKUS  
ping  4  3.66  noun  921  142  UKUS  
pinged  6  2.39  verb  49  13  UKUS  
pinging  7  2.26  verb  36  9  UKUS  
pings  5  2.3  verb  39  8  UKUS  
pinhead  7  2.47  noun  59  11  UKUS  pin head
pinheads  8  1.9  noun  15  0  UKUS  pin heads
pinhole  7  2.06  noun  22  26  UKUS  pin hole
pinholes  8  1.6  noun  7  3  UKUS  pin holes
pining  6  2.71  verb  102  44  UKUS  
pinion  6  2.2  noun  31  25  UKUS  
pinioned  8  1.6  verb  7  36  UKUS  
pinions  7  1.7  noun  9  10  UKUS  
pink  4  4.8  adjective  12622  3358  UKUS  
pinked  6  1.47  verb  5  3  UKUS  
pinker  6  2.24  noun  34  31  UKUS  
pinkest  7  1.6  adjective  7  1  UKUS  
pinkeye  7  1.3  noun  3  0  UKUS  pink eye
pinkie  6  2.89  name  157  52  UKUS  
pinkies  7  2.08  noun  23  5  UKUS  
pinking  7  2.09  verb  24  20  UKUS  
pinkish  7  2.35  adjective  44  60  UKUS  
pinkly  6  1.47  adverb  5  6  UKUS  
pinkness  8  2.02  noun  20  9  UKUS  
pinks  5  3.13  noun  272  103  UKUS  
pinna  5  1.54  noun  6  1  UKUS  
pinnacle  8  3.4  noun  509  222  UKUS  
pinnacles  9  2.35  noun  44  85  UKUS  
pinnate  7  1.3  noun  3  1  UKUS  
pinned  6  3.48  verb  611  669  UKUS  
pinning  7  3.24  verb  352  187  UKUS  
pinny  5  2.61  noun  81  24  UKUS  
pinochle  8  1.95  noun  17  0  UKUS  
pinot  5  3.01  name  203  117  UKUS  
pinpoint  8  3.37  verb  476  249  UKUS  pin point
pinpointed  10  2.53  verb  67  86  UKUS  pin pointed
pinpointing  11  2.26  verb  36  40  UKUS  
pinpoints  9  2.28  noun  37  56  UKUS  pin points
pinprick  8  2.17  noun  29  17  UKUS  pin prick
pinpricks  9  1.87  noun  14  19  UKUS  pin pricks
pins  4  3.7  noun  1009  566  UKUS  
pinscher  8  1.47  noun  5  4  UKUS  
pinstripe  9  2.32  noun  41  50  UKUS  pin stripe
pinstriped  10  1.54  adjective  6  18  UKUS  pin striped
pinstripes  10  1.74  noun  10  22  UKUS  
pint  4  4.14  noun  2804  1235  UKUS  
pinta  5  2.44  name  54  20  UKUS  
pintail  7  2  noun  19  28  UKUS  
pinto  5  2.63  name  85  60  UKUS  
pints  5  3.72  noun  1053  509  UKUS  
pinup  5  1.47  noun  5  1  UKUS  pin up
pinups  6  1.17  name  2  1  UKUS  pin ups
pinwheel  8  2  noun  19  1  UKUS  pin wheel
pinwheels  9  1.7  noun  9  1  UKUS  
pinyin  6  1.74  noun  10  0  UKUS  
pioneer  7  3.54  noun  704  649  UKUS  
pioneered  9  3.33  verb  431  408  UKUS  
pioneering  10  3.67  adjective  940  581  UKUS  
pioneers  8  3.49  noun  615  390  UKUS  
pious  5  2.88  adjective  151  369  UKUS  
piously  7  1.54  adverb  6  29  UKUS  
pip  3  4  name  2019  477  UKUS  
pipe  4  4.26  noun  3648  2522  UKUS  
piped  5  2.92  verb  165  175  UKUS  
pipedream  9  1.39  noun  4  26  UKUS  pipe dream
pipefish  8  2.06  noun  22  4  UKUS  pipe fish
pipeline  8  3.44  noun  551  588  UKUS  pipe line
pipelines  9  2.66  noun  91  119  UKUS  
piper  5  3.53  name  688  844  UKUS  
pipers  6  2.83  noun  134  48  UKUS  
pipes  5  4.01  noun  2067  1159  UKUS  
pipette  7  2.33  noun  42  113  UKUS  
pipettes  8  1.6  noun  7  31  UKUS  
piping  6  3.45  verb  565  337  UKUS  
pipit  5  2.44  noun  54  61  UKUS  
pipits  6  2.13  noun  26  31  UKUS  
pippin  6  2.73  name  107  138  UKUS  
pippins  7  1.81  name  12  6  UKUS  
pips  4  3.19  noun  309  139  UKUS  
pipsqueak  9  2.29  noun  38  8  UKUS  pip squeak
pipsqueaks  10  1.3  noun  3  1  UKUS  pip squeaks
piquancy  8  1.87  noun  14  26  UKUS  
piquant  7  2.11  adjective  25  58  UKUS  
pique  5  2.7  noun  100  63  UKUS  
piqued  6  2.34  verb  43  28  UKUS  
piquet  6  2.42  name  52  44  UKUS  
piquing  7  1.3  verb  3  0  UKUS  
piracy  6  3.24  noun  351  139  UKUS  
piranha  7  2.95  noun  178  45  UKUS  
piranhas  8  2.81  noun  128  23  UKUS  
pirate  6  4.09  noun  2467  278  UKUS  
pirated  7  2.31  verb  40  44  UKUS  
pirates  7  4.03  noun  2142  338  UKUS  
piratical  9  1.84  adjective  13  28  UKUS  
pirating  8  2.09  verb  24  8  UKUS  
pirogue  7  1.17  noun  2  2  UKUS  
pirouette  9  2.81  noun  129  35  UKUS  
pirouetted  10  1.47  verb  5  19  UKUS  
pirouettes  10  2.16  noun  28  22  UKUS  
pirouetting  11  2.04  verb  21  12  UKUS  
piscatorial  11  1.54  adjective  6  7  UKUS  
piscine  7  1.74  noun  10  7  UKUS  
piss  4  3.96  noun  1856  491  UKUS  
pissed  6  3.76  verb  1156  479  UKUS  
pisser  6  1.7  noun  9  8  UKUS  
pisses  6  2.6  verb  80  30  UKUS  
pissing  7  3.1  verb  254  89  UKUS  
pistachio  9  3.19  noun  314  30  UKUS  
pistachios  10  2.67  noun  93  19  UKUS  
pistol  6  3.55  noun  707  609  UKUS  
pistols  7  3.45  noun  569  342  UKUS  
piston  6  2.93  noun  171  176  UKUS  
pistons  7  2.68  noun  96  65  UKUS  
pit  3  4.2  noun  3192  1809  UKUS  
pita  4  1.9  noun  15  2  UKUS  
pitbull  7  2.58  name  75  6  UKUS  pit bull
pitch  5  4.6  noun  8050  2840  UKUS  
pitchblende  11  1.54  noun  6  5  UKUS  
pitched  7  3.67  verb  946  572  UKUS  
pitcher  7  2.9  noun  159  89  UKUS  
pitchers  8  2.3  noun  39  19  UKUS  
pitches  7  3.6  noun  807  391  UKUS  
pitchfork  9  2.55  noun  70  51  UKUS  pitch fork
pitchforks  10  2.2  noun  31  14  UKUS  pitch forks
pitching  8  3.46  verb  577  174  UKUS  
pitchy  6  2.09  noun  24  5  UKUS  
piteous  7  1.84  adjective  13  26  UKUS  
piteously  9  1.47  adverb  5  20  UKUS  
pitfall  7  2.08  noun  23  63  UKUS  
pitfalls  8  3.08  noun  239  291  UKUS  pit falls
pith  4  2.75  noun  112  54  UKUS  
pithead  7  2.17  noun  29  18  UKUS  pit head
pitheads  8  1.17  noun  2  4  UKUS  pit heads
pithecanthropus  15  1.47  name  5  3  UKUS  
pithier  7  1.3  adjective  3  0  UKUS  
pithily  7  1.39  adverb  4  18  UKUS  
pithy  5  2.56  adjective  73  66  UKUS  
pitiable  8  1.81  adjective  12  26  UKUS  
pitied  6  2.3  verb  39  59  UKUS  
pities  6  1.65  noun  8  11  UKUS  
pitiful  7  3.01  adjective  204  208  UKUS  
pitifully  9  2  adverb  19  80  UKUS  
pitiless  8  2.24  adjective  34  38  UKUS  
pitilessly  10  1.54  adverb  6  8  UKUS  
pitman  6  2.91  name  161  117  UKUS  
pitmen  6  1.74  noun  10  14  UKUS  pit men
piton  5  1.39  name  4  15  UKUS  
pitons  6  1.17  noun  2  16  UKUS  
pits  4  3.6  noun  807  936  UKUS  
pitta  5  2.65  noun  90  38  UKUS  
pittance  8  2.56  noun  72  92  UKUS  
pitted  6  2.97  verb  186  164  UKUS  
pitting  7  2.91  verb  163  59  UKUS  
pituitary  9  2.47  adjective  59  78  UKUS  
pity  4  4.1  noun  2508  2022  UKUS  
pitying  7  2.28  verb  37  39  UKUS  
pivot  5  2.87  noun  147  226  UKUS  
pivotal  7  3.44  adjective  552  184  UKUS  
pivoted  7  1.77  verb  11  33  UKUS  
pivoting  8  1.87  verb  14  85  UKUS  
pivots  6  2.4  noun  50  47  UKUS  
pixel  5  2.9  name  160  218  UKUS  
pixels  6  2.61  noun  82  139  UKUS  
pixie  5  3.44  name  551  53  UKUS  
pixies  6  2.77  noun  119  47  UKUS  
pixilation  10  1.47  noun  5  0  UKUS  
pizza  5  4.25  noun  3596  485  UKUS  
pizzas  6  3.41  noun  514  135  UKUS  
pizzazz  7  2.61  noun  82  7  UKUS  
pizzeria  8  2.17  noun  29  19  UKUS  
pizzerias  9  1.39  noun  4  4  UKUS  
pizzicato  9  2.13  noun  26  19  UKUS  
pizzle  6  1.87  noun  14  4  UKUS  
pl  2  2.51  name  64  124  UKUS  
placard  7  2.53  noun  67  72  UKUS  
placards  8  2.77  noun  117  101  UKUS  
placate  7  2.6  verb  79  112  UKUS  
placated  8  1.74  verb  10  38  UKUS  
placates  8  1.54  verb  6  0  UKUS  
placating  9  1.7  verb  9  34  UKUS  
placatory  9  1.17  adjective  2  30  UKUS  
place  5  5.78  noun  121307  48651  UKUS  
placebo  7  2.73  noun  106  373  UKUS  
placebos  8  1.74  noun  10  20  UKUS  
placed  6  4.4  verb  5007  8612  UKUS  
placeholder  11  1.6  noun  7  0  UKUS  place holder
placeman  8  1.17  noun  2  2  UKUS  place man
placemat  8  1.3  noun  3  1  UKUS  place mat
placemats  9  1.3  noun  3  2  UKUS  place mats
placemen  8  1.47  noun  5  23  UKUS  place men
placement  9  3.47  noun  593  797  UKUS  
placements  10  3.12  noun  265  330  UKUS  
placenta  8  3  noun  201  87  UKUS  
placental  9  2.19  adjective  30  74  UKUS  
placentas  9  2  noun  19  1  UKUS  
placer  6  1.39  noun  4  18  UKUS  
placers  7  1.17  noun  2  4  UKUS  
places  6  5.07  noun  23618  9812  UKUS  
placid  6  2.95  adjective  178  200  UKUS  
placidity  9  1.47  noun  5  11  UKUS  
placidly  8  1.54  adverb  6  65  UKUS  
placing  7  3.57  verb  745  1770  UKUS  
placket  7  1.17  noun  2  3  UKUS  
plage  5  1.81  noun  12  30  UKUS  
plagiarism  10  2.26  noun  36  51  UKUS  
plagiarist  10  1.54  noun  6  9  UKUS  
plague  6  3.73  verb  1093  576  UKUS  
plagued  7  3.07  verb  236  279  UKUS  
plagues  7  2.64  noun  86  66  UKUS  
plaguing  8  2.14  verb  27  25  UKUS  
plaice  6  3.02  noun  208  86  UKUS  
plaid  5  4.16  name  2943  114  UKUS  
plaids  6  1.47  noun  5  8  UKUS  
plain  5  4.36  adjective  4594  4176  UKUS  
plainchant  10  1.74  noun  10  15  UKUS  plain chant
plainclothes  12  2.14  noun  27  38  UKUS  plain clothes
plainer  7  2.47  noun  58  47  UKUS  
plainest  8  1.97  adjective  18  21  UKUS  
plainly  7  3.23  adverb  338  745  UKUS  
plainness  9  2.13  noun  26  33  UKUS  
plains  6  3.59  noun  784  499  UKUS  
plainsong  9  2.26  noun  36  42  UKUS  
plaint  6  1.77  noun  11  35  UKUS  
plaintext  9  1.65  noun  8  0  UKUS  plain text
plaintiff  9  2.04  noun  21  2989  UKUS  
plaintiffs  10  1.87  noun  14  889  UKUS  
plaintive  9  2.29  adjective  38  106  UKUS  
plaints  7  1.39  noun  4  12  UKUS  
plait  5  3.18  noun  302  93  UKUS  
plaited  7  2.49  verb  61  85  UKUS  
plaiting  8  2.21  verb  32  23  UKUS  
plaits  6  2.5  noun  63  58  UKUS  
plan  4  5.2  noun  31786  14970  UKUS  
planchette  10  1.47  noun  5  8  UKUS  
plane  5  4.58  noun  7734  3456  UKUS  
planed  6  1.97  verb  18  27  UKUS  
planeload  9  1.47  noun  5  5  UKUS  plane load
planeloads  10  1.17  noun  2  6  UKUS  plane loads
planer  6  2.06  name  22  24  UKUS  
planes  6  4.11  noun  2601  1063  UKUS  
planet  6  4.66  noun  9209  1809  UKUS  
planetarium  11  2.56  noun  73  31  UKUS  
planetary  9  3.04  adjective  220  269  UKUS  
planetoid  9  1.17  noun  2  2  UKUS  
planets  7  3.93  noun  1696  629  UKUS  
plangent  8  1.39  noun  4  20  UKUS  
plank  5  3.65  noun  896  291  UKUS  
planked  7  1.81  verb  12  8  UKUS  
planking  8  2.53  noun  67  42  UKUS  
planks  6  3.17  noun  297  276  UKUS  
plankton  8  3.29  noun  395  114  UKUS  
planktons  9  1.17  noun  2  0  UKUS  
planned  7  4.5  verb  6426  5833  UKUS  
planner  7  3.14  noun  275  284  UKUS  
planners  8  3.53  noun  680  926  UKUS  
planning  8  4.87  verb  14849  14670  UKUS  
plans  5  5  noun  20078  11711  UKUS  
plant  5  4.81  noun  12965  8164  UKUS  
plantain  8  2.75  noun  112  20  UKUS  
plantains  9  1.54  noun  6  5  UKUS  
plantar  7  1.74  noun  10  4  UKUS  
plantation  10  3.21  noun  327  357  UKUS  
plantations  11  3.06  noun  230  366  UKUS  
planted  7  4.04  verb  2222  1442  UKUS  
planter  7  2.84  noun  137  62  UKUS  
planters  8  2.7  noun  101  108  UKUS  
planting  8  4.07  noun  2360  1311  UKUS  
plantings  9  2.21  noun  32  48  UKUS  
plantlet  8  1.39  noun  4  1  UKUS  
plantlets  9  1.39  noun  4  12  UKUS  
plants  6  4.73  noun  10889  7225  UKUS  
plaque  6  3.79  noun  1248  456  UKUS  
plaques  7  3.19  noun  313  158  UKUS  
plash  5  1.65  noun  8  5  UKUS  
plasm  5  1.3  noun  3  14  UKUS  
plasma  6  3.38  noun  480  972  UKUS  
plasmas  7  1.47  noun  5  10  UKUS  
plasmid  7  1.39  name  4  360  UKUS  
plasmodium  10  1.47  noun  5  17  UKUS  
plaster  7  3.97  noun  1869  897  UKUS  
plasterboard  12  2.96  noun  182  91  UKUS  plaster board
plasterboards  13  1.6  noun  7  7  UKUS  plaster boards
plastered  9  3.4  verb  508  222  UKUS  
plasterer  9  2.97  noun  185  34  UKUS  
plasterers  10  2.8  noun  125  14  UKUS  
plastering  10  3.36  noun  459  57  UKUS  
plasters  8  2.85  noun  141  57  UKUS  
plasterwork  11  2.88  noun  153  77  UKUS  plaster work
plastic  7  4.43  noun  5477  4052  UKUS  
plasticine  10  3.03  noun  216  96  UKUS  
plasticity  10  2.06  noun  22  47  UKUS  
plastics  8  3.33  noun  431  459  UKUS  
plastron  8  1.74  noun  10  2  UKUS  
plat  4  2.33  noun  42  29  UKUS  
plate  5  4.73  noun  10767  4096  UKUS  
plateau  7  3.19  noun  311  522  UKUS  
plateaus  8  1.6  noun  7  28  UKUS  
plated  6  3.86  verb  1474  111  UKUS  
plateful  8  2.4  noun  50  40  UKUS  
platefuls  9  1.77  noun  11  8  UKUS  
platelet  8  1.81  noun  12  712  UKUS  
platelets  9  2.45  noun  56  185  UKUS  
platen  6  1.39  noun  4  6  UKUS  
plates  6  4.29  noun  3923  2347  UKUS  
platform  8  4.21  noun  3281  2565  UKUS  plat form
platforms  9  3.4  noun  503  804  UKUS  plat forms
plating  7  3.3  verb  403  95  UKUS  
platinum  8  3.49  noun  618  310  UKUS  
platitude  9  1.87  noun  14  25  UKUS  
platitudes  10  2.35  noun  44  61  UKUS  
platonic  8  2.55  adjective  71  108  UKUS  
platonically  12  1.17  adverb  2  4  UKUS  
platoon  7  3.53  noun  686  231  UKUS  
platoons  8  2.32  noun  41  41  UKUS  
plats  5  1.84  noun  13  5  UKUS  
platted  7  1.3  verb  3  0  UKUS  
platter  7  3.28  noun  387  111  UKUS  
platters  8  2.6  noun  80  52  UKUS  
platting  8  1.47  name  5  4  UKUS  
platypus  8  2.82  noun  132  30  UKUS  
platypuses  10  1.47  noun  5  0  UKUS  
plaudit  7  1.3  noun  3  2  UKUS  
plaudits  8  2.88  noun  151  57  UKUS  
plausibility  12  2.02  noun  20  138  UKUS  
plausible  9  3.35  adjective  450  810  UKUS  
plausibly  9  1.81  adverb  12  141  UKUS  
play  4  5.69  verb  98534  21604  UKUS  
play.com  8  1.74  noun  10  0  UKUS  
playa  5  2.31  name  40  26  UKUS  
playable  8  2.37  adjective  46  67  UKUS  
playacting  10  1.17  verb  2  6  UKUS  play acting
playas  6  1.39  noun  4  0  UKUS  
playback  8  2.54  noun  69  156  UKUS  play back
playbill  8  1.7  noun  9  3  UKUS  play bill
playbook  8  2.38  noun  47  2  UKUS  play book
playboy  7  3.11  name  257  149  UKUS  play boy
playboys  8  2.23  noun  33  12  UKUS  play boys
played  6  5.26  verb  36547  11262  UKUS  
player  6  4.99  noun  19548  5672  UKUS  
players  7  5.17  noun  29997  8169  UKUS  
playful  7  3.46  adjective  583  204  UKUS  
playfully  9  1.97  adverb  18  95  UKUS  
playfulness  11  2.49  noun  61  45  UKUS  
playgirl  8  1.65  name  8  4  UKUS  play girl
playgoers  9  1.17  noun  2  6  UKUS  
playground  10  3.88  noun  1522  680  UKUS  play ground
playgrounds  11  2.77  noun  118  84  UKUS  play grounds
playgroup  9  2.65  noun  90  200  UKUS  play group
playgroups  10  1.87  noun  14  84  UKUS  play groups
playhouse  9  2.98  noun  191  202  UKUS  play house
playhouses  10  1.65  noun  8  4  UKUS  play houses
playing  7  5.36  verb  46663  10875  UKUS  
playlet  7  1.17  noun  2  5  UKUS  
playlist  8  2.6  noun  79  21  UKUS  play list
playlists  9  1.7  noun  9  4  UKUS  play lists
playmaker  9  2.24  noun  34  17  UKUS  play maker
playmakers  10  1.7  noun  9  1  UKUS  
playmaking  10  1.3  noun  3  1  UKUS  play making
playmate  8  2.61  noun  81  37  UKUS  play mate
playmates  9  2.36  noun  45  32  UKUS  play mates
playmobil  9  1.39  name  4  3  UKUS  
playoff  7  2.46  noun  57  25  UKUS  play off
playoffs  8  2.32  noun  41  12  UKUS  play offs
playpen  7  2.13  noun  26  22  UKUS  play pen
playroom  8  3.13  noun  270  74  UKUS  play room
playrooms  9  1.3  noun  3  3  UKUS  play rooms
plays  5  4.64  verb  8698  3536  UKUS  
playschool  10  2.17  noun  29  61  UKUS  play school
playstation  11  3.18  name  303  0  UKUS  play station
playsuit  8  1.54  noun  6  1  UKUS  
plaything  9  2.47  noun  59  41  UKUS  play thing
playthings  10  2.21  noun  32  32  UKUS  play things
playtime  8  3.04  noun  222  44  UKUS  play time
playtimes  9  1.39  noun  4  6  UKUS  play times
playwright  10  3.42  noun  525  231  UKUS  play wright
playwrights  11  2.77  noun  118  64  UKUS  
playwriting  11  1.65  verb  8  8  UKUS  play writing
plaza  5  2.88  name  152  174  UKUS  
plazas  6  1.54  noun  6  11  UKUS  
plc  3  2.87  name  148  1660  UKUS  
plea  4  3.63  noun  868  1158  UKUS  
pleach  6  1.3  noun  3  0  UKUS  
plead  5  3.48  verb  612  389  UKUS  
pleaded  7  3.66  verb  915  965  UKUS  
pleader  7  1.6  noun  7  4  UKUS  
pleading  8  3.33  verb  432  537  UKUS  
pleadingly  10  1.3  adverb  3  43  UKUS  
pleadings  9  1.3  noun  3  121  UKUS  
pleads  6  2.6  noun  79  84  UKUS  
pleas  5  2.91  noun  162  357  UKUS  
pleasance  9  1.84  name  13  22  UKUS  
pleasant  8  4.19  adjective  3095  2708  UKUS  
pleasanter  10  1.74  noun  10  41  UKUS  
pleasantest  11  1.47  adjective  5  17  UKUS  
pleasantly  10  3.43  adverb  544  472  UKUS  
pleasantness  12  1.47  noun  5  23  UKUS  
pleasantries  12  2.53  noun  68  68  UKUS  
pleasantry  10  1.39  noun  4  12  UKUS  
please  6  5.68  verb  95757  14351  UKUS  
pleased  7  4.99  adjective  19492  5111  UKUS  
pleaser  7  2.86  noun  146  6  UKUS  
pleasers  8  2.11  noun  25  1  UKUS  
pleases  7  3  verb  202  168  UKUS  
pleasing  8  3.73  verb  1075  619  UKUS  
pleasingly  10  2.08  adverb  23  43  UKUS  
pleasurable  11  2.89  adjective  157  270  UKUS  
pleasurably  11  1.3  adverb  3  21  UKUS  
pleasure  8  4.66  noun  9271  5248  UKUS  
pleasured  9  1.81  verb  12  12  UKUS  
pleasures  9  3.38  noun  480  618  UKUS  
pleasuring  10  1.84  verb  13  11  UKUS  
pleat  5  2.36  noun  45  98  UKUS  
pleated  7  2.25  adjective  35  136  UKUS  
pleating  8  1.87  verb  14  19  UKUS  
pleats  6  2.16  noun  28  154  UKUS  
plebe  5  2.09  noun  24  0  UKUS  
plebeian  8  1.93  adjective  16  50  UKUS  
plebeians  9  1.7  noun  9  17  UKUS  
plebes  6  1.97  noun  18  0  UKUS  
plebiscite  10  1.95  noun  17  54  UKUS  
plebs  5  2.84  noun  139  40  UKUS  
plectrum  8  2.16  noun  28  21  UKUS  
plectrums  9  1.54  noun  6  5  UKUS  
pled  4  2.11  verb  25  31  UKUS  
pledge  6  3.92  noun  1689  662  UKUS  
