age,bigram_freq,concreteness,word_freq,Group,Initial,letters,sex,item,correct,response_time,subject,key,diversity,trans_prob
45,,,0,0,median,,0,blurled,1,718,34,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,1297,35,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,938,36,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,615,37,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,946,38,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,946,38,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,946,40,medianblurled,10,0.033659066
19,,,0,0,median,,1,blurled,0,626,41,medianblurled,10,0.033659066
22,,,0,0,median,,0,blurled,1,789,42,medianblurled,10,0.033659066
21,,,0,0,median,,1,blurled,0,453,43,medianblurled,10,0.033659066
53,,,0,0,median,,1,blurled,1,563,45,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,1,633,46,medianblurled,10,0.033659066
18,,,0,0,median,,1,blurled,0,346,47,medianblurled,10,0.033659066
49,,,0,0,median,,1,blurled,1,946,50,medianblurled,10,0.033659066
18,0,,0,0,meeting,,1,jows,1,735,1,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,1340,2,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,494,3,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,749,4,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,719,5,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,1353,6,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,601,8,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,883,9,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,515,10,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,601,11,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,933,12,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,449,13,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,563,14,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,536,15,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,846,16,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,494,17,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,892,18,meetingjows,114,0.00062497
18,0,,0,0,meeting,,0,jows,1,645,19,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,751,20,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,368,21,meetingjows,114,0.00062497
31,0,,0,0,meeting,,1,jows,1,602,22,meetingjows,114,0.00062497
30,0,,0,0,meeting,,1,jows,1,358,24,meetingjows,114,0.00062497
30,0,,0,0,meeting,,1,jows,1,838,25,meetingjows,114,0.00062497
18,0,,0,0,meeting,,0,jows,1,735,27,meetingjows,114,0.00062497
18,0,,0,0,meeting,,0,jows,1,494,28,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,751,29,meetingjows,114,0.00062497
18,0,,0,0,meeting,,1,jows,1,751,30,meetingjows,114,0.00062497
30,0,,0,0,meeting,,1,jows,1,675,31,meetingjows,114,0.00062497
18,0,,0,0,member,,1,churke,1,2468,1,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,705,2,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,641,3,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,1649,4,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,513,5,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,819,6,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,522,8,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,588,9,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,531,10,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,641,11,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,751,12,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,943,13,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,0,687,14,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,522,15,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,607,16,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,618,17,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,0,292,18,memberchurke,46,0.002057848
18,0,,0,0,member,,0,churke,1,514,19,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,602,20,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,1670,21,memberchurke,46,0.002057848
31,0,,0,0,member,,1,churke,1,576,22,memberchurke,46,0.002057848
30,0,,0,0,member,,1,churke,0,359,24,memberchurke,46,0.002057848
30,0,,0,0,member,,1,churke,1,2965,25,memberchurke,46,0.002057848
18,0,,0,0,member,,0,churke,1,705,27,memberchurke,46,0.002057848
18,0,,0,0,member,,0,churke,1,1649,28,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,522,29,memberchurke,46,0.002057848
18,0,,0,0,member,,1,churke,1,943,30,memberchurke,46,0.002057848
30,0,,0,0,member,,1,churke,1,633,31,memberchurke,46,0.002057848
18,11,4.9,2148,2,money,4,1,belt,1,340,1,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,609,2,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,0,1501,3,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,441,4,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,518,5,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,478,6,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,366,7,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,489,8,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,572,9,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,578,10,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,460,11,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,558,12,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,558,13,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,558,14,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,380,15,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,344,16,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,521,17,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,233,18,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,0,belt,1,523,19,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,515,20,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,653,21,moneybelt,170,0.000294377
31,11,4.9,2148,2,money,4,1,belt,1,616,22,moneybelt,170,0.000294377
34,11,4.9,2148,2,money,4,1,belt,1,454,23,moneybelt,170,0.000294377
30,11,4.9,2148,2,money,4,1,belt,1,353,24,moneybelt,170,0.000294377
30,11,4.9,2148,2,money,4,1,belt,1,642,25,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,0,belt,1,609,27,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,0,belt,1,441,28,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,489,29,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,558,30,moneybelt,170,0.000294377
30,11,4.9,2148,2,money,4,1,belt,1,600,31,moneybelt,170,0.000294377
19,11,4.9,2148,2,money,4,1,belt,1,375,32,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,410,33,moneybelt,170,0.000294377
45,11,4.9,2148,2,money,4,0,belt,1,1122,34,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,649,35,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,0,1500,36,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,477,37,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,505,38,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,505,38,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,505,40,moneybelt,170,0.000294377
19,11,4.9,2148,2,money,4,1,belt,1,375,41,moneybelt,170,0.000294377
22,11,4.9,2148,2,money,4,0,belt,1,1054,42,moneybelt,170,0.000294377
21,11,4.9,2148,2,money,4,1,belt,1,601,43,moneybelt,170,0.000294377
53,11,4.9,2148,2,money,4,1,belt,1,592,45,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,434,46,moneybelt,170,0.000294377
18,11,4.9,2148,2,money,4,1,belt,1,307,47,moneybelt,170,0.000294377
53,11,4.9,2148,2,money,4,0,belt,1,550,49,moneybelt,170,0.000294377
49,11,4.9,2148,2,money,4,1,belt,1,449,50,moneybelt,170,0.000294377
18,384,1.83,4990,3,more,8,1,advanced,1,622,1,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,505,2,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,93,3,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,679,4,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,1032,5,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,446,6,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,385,7,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,422,8,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,438,9,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,558,10,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,717,11,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,801,12,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,423,13,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,395,14,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,669,15,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,525,16,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,545,17,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,510,18,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,0,advanced,1,631,19,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,502,20,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,537,21,moreadvanced,820,0.001902271
31,384,1.83,4990,3,more,8,1,advanced,1,514,22,moreadvanced,820,0.001902271
34,384,1.83,4990,3,more,8,1,advanced,1,1097,23,moreadvanced,820,0.001902271
30,384,1.83,4990,3,more,8,1,advanced,1,382,24,moreadvanced,820,0.001902271
30,384,1.83,4990,3,more,8,1,advanced,1,582,25,moreadvanced,820,0.001902271
30,384,1.83,4990,3,more,8,1,advanced,0,429,26,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,0,advanced,1,505,27,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,0,advanced,1,679,28,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,422,29,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,423,30,moreadvanced,820,0.001902271
30,384,1.83,4990,3,more,8,1,advanced,1,586,31,moreadvanced,820,0.001902271
19,384,1.83,4990,3,more,8,1,advanced,1,504,32,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,727,33,moreadvanced,820,0.001902271
45,384,1.83,4990,3,more,8,0,advanced,1,734,34,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,748,35,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,536,36,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,566,37,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,415,38,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,415,38,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,415,40,moreadvanced,820,0.001902271
19,384,1.83,4990,3,more,8,1,advanced,1,504,41,moreadvanced,820,0.001902271
22,384,1.83,4990,3,more,8,0,advanced,1,504,42,moreadvanced,820,0.001902271
21,384,1.83,4990,3,more,8,1,advanced,1,379,43,moreadvanced,820,0.001902271
53,384,1.83,4990,3,more,8,1,advanced,1,600,45,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,413,46,moreadvanced,820,0.001902271
18,384,1.83,4990,3,more,8,1,advanced,1,723,47,moreadvanced,820,0.001902271
53,384,1.83,4990,3,more,8,0,advanced,1,874,49,moreadvanced,820,0.001902271
49,384,1.83,4990,3,more,8,1,advanced,1,640,50,moreadvanced,820,0.001902271
18,0,3.14,4703,1,morning,4,1,aged,1,470,1,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,801,2,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,1003,3,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,441,4,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,824,5,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,679,6,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,533,7,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,493,8,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,569,9,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,458,10,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,637,11,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,524,12,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,326,13,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,706,14,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,499,15,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,533,16,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,548,17,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,328,18,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,0,aged,1,589,19,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,601,20,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,793,21,morningaged,109,0.011161559
31,0,3.14,4703,1,morning,4,1,aged,1,696,22,morningaged,109,0.011161559
34,0,3.14,4703,1,morning,4,1,aged,1,571,23,morningaged,109,0.011161559
30,0,3.14,4703,1,morning,4,1,aged,1,345,24,morningaged,109,0.011161559
30,0,3.14,4703,1,morning,4,1,aged,1,411,25,morningaged,109,0.011161559
30,0,3.14,4703,1,morning,4,1,aged,0,452,26,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,0,aged,1,801,27,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,0,aged,1,441,28,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,493,29,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,326,30,morningaged,109,0.011161559
30,0,3.14,4703,1,morning,4,1,aged,1,476,31,morningaged,109,0.011161559
19,0,3.14,4703,1,morning,4,1,aged,1,328,32,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,382,33,morningaged,109,0.011161559
45,0,3.14,4703,1,morning,4,0,aged,1,661,34,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,795,35,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,451,36,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,581,37,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,624,38,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,624,38,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,624,40,morningaged,109,0.011161559
19,0,3.14,4703,1,morning,4,1,aged,1,328,41,morningaged,109,0.011161559
22,0,3.14,4703,1,morning,4,0,aged,1,502,42,morningaged,109,0.011161559
21,0,3.14,4703,1,morning,4,1,aged,1,776,43,morningaged,109,0.011161559
53,0,3.14,4703,1,morning,4,1,aged,1,490,45,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,610,46,morningaged,109,0.011161559
18,0,3.14,4703,1,morning,4,1,aged,1,461,47,morningaged,109,0.011161559
53,0,3.14,4703,1,morning,4,0,aged,1,503,49,morningaged,109,0.011161559
49,0,3.14,4703,1,morning,4,1,aged,1,510,50,morningaged,109,0.011161559
18,0,,0,0,morning,,1,rhast,1,619,1,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,757,2,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,599,3,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,1399,4,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,516,5,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,575,6,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,457,8,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,0,307,9,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,408,10,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,612,11,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,654,12,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,484,13,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,632,14,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,451,15,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,480,16,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,549,17,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,800,18,morningrhast,109,0.000472947
18,0,,0,0,morning,,0,rhast,1,750,19,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,639,20,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,507,21,morningrhast,109,0.000472947
31,0,,0,0,morning,,1,rhast,1,598,22,morningrhast,109,0.000472947
30,0,,0,0,morning,,1,rhast,1,601,24,morningrhast,109,0.000472947
30,0,,0,0,morning,,1,rhast,1,754,25,morningrhast,109,0.000472947
18,0,,0,0,morning,,0,rhast,1,619,27,morningrhast,109,0.000472947
18,0,,0,0,morning,,0,rhast,1,757,27,morningrhast,109,0.000472947
18,0,,0,0,morning,,0,rhast,1,599,28,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,639,29,morningrhast,109,0.000472947
18,0,,0,0,morning,,1,rhast,1,639,30,morningrhast,109,0.000472947
30,0,,0,0,morning,,1,rhast,1,698,31,morningrhast,109,0.000472947
18,268,2.26,11227,3,most,5,1,basic,1,948,1,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,1381,2,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,52,3,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,411,4,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,531,5,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,511,6,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,402,7,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,494,8,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,569,9,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,482,10,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,448,11,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,583,12,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,476,13,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,489,14,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,411,15,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,375,16,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,494,17,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,200,18,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,0,basic,1,473,19,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,570,20,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,494,21,mostbasic,371,0.002713677
31,268,2.26,11227,3,most,5,1,basic,1,691,22,mostbasic,371,0.002713677
34,268,2.26,11227,3,most,5,1,basic,1,710,23,mostbasic,371,0.002713677
30,268,2.26,11227,3,most,5,1,basic,1,359,24,mostbasic,371,0.002713677
30,268,2.26,11227,3,most,5,1,basic,1,493,25,mostbasic,371,0.002713677
30,268,2.26,11227,3,most,5,1,basic,0,520,26,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,0,basic,1,1381,27,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,0,basic,1,411,28,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,494,29,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,476,30,mostbasic,371,0.002713677
30,268,2.26,11227,3,most,5,1,basic,1,793,31,mostbasic,371,0.002713677
19,268,2.26,11227,3,most,5,1,basic,1,427,32,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,431,33,mostbasic,371,0.002713677
45,268,2.26,11227,3,most,5,0,basic,1,537,34,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,827,35,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,426,36,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,490,37,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,418,38,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,418,38,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,418,40,mostbasic,371,0.002713677
19,268,2.26,11227,3,most,5,1,basic,1,427,41,mostbasic,371,0.002713677
22,268,2.26,11227,3,most,5,0,basic,1,509,42,mostbasic,371,0.002713677
21,268,2.26,11227,3,most,5,1,basic,1,1301,43,mostbasic,371,0.002713677
53,268,2.26,11227,3,most,5,1,basic,1,511,45,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,550,46,mostbasic,371,0.002713677
18,268,2.26,11227,3,most,5,1,basic,1,376,47,mostbasic,371,0.002713677
53,268,2.26,11227,3,most,5,0,basic,1,650,49,mostbasic,371,0.002713677
49,268,2.26,11227,3,most,5,1,basic,1,529,50,mostbasic,371,0.002713677
18,0,1.77,197116,1,mud,5,1,about,1,1046,1,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,824,2,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,470,3,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,568,4,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,604,5,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,442,6,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,445,7,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,373,8,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,496,9,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,503,10,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,402,11,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,311,12,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,389,13,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,539,14,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,386,15,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,500,16,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,596,17,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,206,18,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,0,about,1,396,19,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,475,20,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,413,21,mudabout,3,0.043859649
31,0,1.77,197116,1,mud,5,1,about,1,509,22,mudabout,3,0.043859649
34,0,1.77,197116,1,mud,5,1,about,1,671,23,mudabout,3,0.043859649
30,0,1.77,197116,1,mud,5,1,about,1,282,24,mudabout,3,0.043859649
30,0,1.77,197116,1,mud,5,1,about,1,345,25,mudabout,3,0.043859649
30,0,1.77,197116,1,mud,5,1,about,0,517,26,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,0,about,1,824,27,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,0,about,1,568,28,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,373,29,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,389,30,mudabout,3,0.043859649
30,0,1.77,197116,1,mud,5,1,about,1,604,31,mudabout,3,0.043859649
19,0,1.77,197116,1,mud,5,1,about,1,371,32,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,456,33,mudabout,3,0.043859649
45,0,1.77,197116,1,mud,5,0,about,1,798,34,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,511,35,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,426,36,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,562,37,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,576,38,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,576,38,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,576,40,mudabout,3,0.043859649
19,0,1.77,197116,1,mud,5,1,about,1,371,41,mudabout,3,0.043859649
22,0,1.77,197116,1,mud,5,0,about,1,446,42,mudabout,3,0.043859649
21,0,1.77,197116,1,mud,5,1,about,1,592,43,mudabout,3,0.043859649
53,0,1.77,197116,1,mud,5,1,about,1,399,45,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,818,46,mudabout,3,0.043859649
18,0,1.77,197116,1,mud,5,1,about,1,310,47,mudabout,3,0.043859649
53,0,1.77,197116,1,mud,5,0,about,1,669,49,mudabout,3,0.043859649
49,0,1.77,197116,1,mud,5,1,about,1,299,50,mudabout,3,0.043859649
18,21,1.96,13443,2,muddled,8,1,thinking,1,670,1,muddledthinking,4,0.084677419
